freq,ref_area,indicator,unit_mult,base_year,time_format,time_period,obs_value
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1981-Q2,35.2675313386651
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1981-Q3,35.8538657561159
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1981-Q4,36.9283090975123
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1982-Q1,37.7716667893744
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1982-Q2,38.1147897807344
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1982-Q3,38.7211459996286
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1982-Q4,39.5247590732037
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1983-Q1,40.2117719133196
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1983-Q2,40.1958438921256
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1983-Q3,40.8190001039361
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1983-Q4,41.4597894740402
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1984-Q1,41.5526800525717
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1984-Q2,42.7839202513363
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1984-Q3,43.1213295662707
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1984-Q4,43.7386951699353
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1985-Q1,43.9659795512573
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1985-Q2,44.6871939090027
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1985-Q3,45.5447122412791
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1985-Q4,46.2415344631422
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1986-Q1,46.5816640397354
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1986-Q2,46.7355973016602
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1986-Q3,47.2499319333999
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1986-Q4,47.9263437781048
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1987-Q1,48.5614581801367
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1987-Q2,49.3114534730487
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1987-Q3,50.2520764214092
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1987-Q4,50.7405408956516
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1988-Q1,51.265307727031
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1988-Q2,52.2797924899538
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1988-Q3,53.2114109488072
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1988-Q4,54.3506414901948
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1989-Q1,55.4520080762475
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1989-Q2,56.0862313605885
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1989-Q3,57.5154096071036
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1989-Q4,59.0056573243444
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1990-Q1,60.0631356203132
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1990-Q2,61.0042224393628
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1990-Q3,62.9184824129964
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1990-Q4,63.5675844664179
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1991-Q1,64.7194997892578
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1991-Q2,65.7778846841958
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1991-Q3,66.4541390679336
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1991-Q4,67.2372504975353
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1992-Q1,67.9513433162212
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1992-Q2,68.2265585025164
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1992-Q3,68.1540390870081
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1992-Q4,68.5335191786701
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1993-Q1,69.8849081444001
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1993-Q2,69.6553447616005
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1993-Q3,70.3863639180242
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1993-Q4,71.1283538848499
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1994-Q1,71.4633663413799
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1994-Q2,71.129597919573
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1994-Q3,71.3317508918076
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1994-Q4,72.3226519767706
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1995-Q1,72.5217222650792
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1995-Q2,73.0964531902791
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1995-Q3,73.6176847591144
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1995-Q4,74.4862422658151
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1996-Q1,75.223353245492
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1996-Q2,76.5888806777403
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1996-Q3,77.1272845656413
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1996-Q4,76.9335804249159
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1997-Q1,75.8084535751156
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1997-Q2,76.0261706599615
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1997-Q3,77.7097970956073
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1997-Q4,75.892308168199
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1998-Q1,76.7778222469552
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1998-Q2,76.9776914229596
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1998-Q3,77.572847885708
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1998-Q4,77.9908936115412
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1999-Q1,78.0523510621012
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1999-Q2,78.4470617505776
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1999-Q3,78.1731977717411
Q,GB,NGDP_D_SA_IX,0,2010,P3M,1999-Q4,78.8917316800666
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2000-Q1,79.2256049201543
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2000-Q2,79.1720006874498
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2000-Q3,79.3309352695782
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2000-Q4,79.4334791447559
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2001-Q1,80.0128681397462
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2001-Q2,80.7087769720159
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2001-Q3,80.7345802502933
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2001-Q4,80.4794406400844
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2002-Q1,81.4232574056776
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2002-Q2,81.9452677101427
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2002-Q3,82.3435524965614
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2002-Q4,83.0437249729747
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2003-Q1,83.3612749450234
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2003-Q2,84.1104762357477
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2003-Q3,84.5365706194852
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2003-Q4,84.6130711651263
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2004-Q1,84.95161767782
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2004-Q2,86.2573769011107
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2004-Q3,86.4106364065327
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2004-Q4,87.8189305759144
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2005-Q1,87.8807247272482
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2005-Q2,89.0046679916116
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2005-Q3,89.1520398315944
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2005-Q4,89.5415438287214
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2006-Q1,90.2033952980736
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2006-Q2,91.2904161871589
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2006-Q3,91.9988454933843
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2006-Q4,92.0065674002667
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2007-Q1,92.1767695483706
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2007-Q2,93.7565395977174
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2007-Q3,93.8342950332574
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2007-Q4,93.9575681578618
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2008-Q1,94.8149034071902
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2008-Q2,96.0800375329868
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2008-Q3,97.3627313888729
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2008-Q4,98.2864758760349
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2009-Q1,98.1864952302318
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2009-Q2,98.4643558609112
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2009-Q3,98.9295334710523
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2009-Q4,98.1926393299419
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2010-Q1,99.6056368280481
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2010-Q2,99.8247354432281
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2010-Q3,99.9910002295269
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2010-Q4,100.578627499197
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2011-Q1,102.245879564505
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2011-Q2,101.54556328827
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2011-Q3,102.140721198673
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2011-Q4,102.830021677993
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2012-Q1,103.220131980914
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2012-Q2,103.434301870844
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2012-Q3,103.881912281051
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2012-Q4,104.511836052652
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2013-Q1,105.428770969751
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2013-Q2,105.668198181236
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2013-Q3,106.32227526858
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2013-Q4,106.408883008
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2014-Q1,106.8807350862
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2014-Q2,106.790514488405
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2014-Q3,108.021739650068
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2014-Q4,107.719729689359
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2015-Q1,107.921600156071
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2015-Q2,107.706523799975
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2015-Q3,108.026844756323
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2015-Q4,108.604736377462
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2016-Q1,109.212205454081
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2016-Q2,109.537108730847
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2016-Q3,110.612903911885
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2016-Q4,111.377529837991
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2017-Q1,111.884050577024
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2017-Q2,111.955593425323
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2017-Q3,112.033986137529
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2017-Q4,113.055890947077
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2018-Q1,113.31033885256
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2018-Q2,114.046508205525
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2018-Q3,114.626560505617
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2018-Q4,115.579107846977
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2019-Q1,115.603597645475
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2019-Q2,116.606494927203
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2019-Q3,117.188316619216
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2019-Q4,117.839257873266
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2020-Q1,119.078499714383
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2020-Q2,127.837767101199
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2020-Q3,122.801451826159
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2020-Q4,122.29855724364
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2021-Q1,123.4077075826
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2021-Q2,121.366751078374
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2021-Q3,122.18123751742
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2021-Q4,123.491044384436
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2022-Q1,125.239980602805
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2022-Q2,127.793588488362
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2022-Q3,129.808674707702
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2022-Q4,132.806035590973
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2023-Q1,135.035238146867
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2023-Q2,138.332730490704
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2023-Q3,139.401415504403
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2023-Q4,139.601894140856
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2024-Q1,140.85198614011
Q,GB,NGDP_D_SA_IX,0,2010,P3M,2024-Q2,141.310462596005
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2000-Q1,76.8084732850035
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2000-Q2,76.1706749736529
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2000-Q3,77.1612187364502
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2000-Q4,78.1353285692347
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2001-Q1,78.7938276632806
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2001-Q2,79.840341882956
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2001-Q3,81.1828908406553
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2001-Q4,81.7957557602492
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2002-Q1,81.5080310681789
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2002-Q2,82.2206455989858
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2002-Q3,82.6697033398134
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2002-Q4,83.8017723534985
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2003-Q1,83.3566170120903
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2003-Q2,84.0191464578234
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2003-Q3,84.3009207360799
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2003-Q4,85.2873961046535
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2004-Q1,85.8712482059978
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2004-Q2,85.9607647963179
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2004-Q3,86.4095931400541
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2004-Q4,87.223150404118
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2005-Q1,86.9139014394858
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2005-Q2,87.7555210753071
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2005-Q3,88.1084236657037
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2005-Q4,89.4091806852804
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2006-Q1,89.0194689291744
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2006-Q2,90.042549668275
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2006-Q3,90.3463699300147
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2006-Q4,90.801844070601
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2007-Q1,91.0032606551115
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2007-Q2,91.7812932254765
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2007-Q3,92.3594280204921
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2007-Q4,93.203933767089
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2008-Q1,93.435349906579
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2008-Q2,94.2713161202419
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2008-Q3,95.8656884865013
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2008-Q4,97.171115325535
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2009-Q1,96.4408319001108
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2009-Q2,97.0784502756218
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2009-Q3,97.6324522790646
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2009-Q4,98.0958487537981
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2010-Q1,98.8139925881155
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2010-Q2,99.6519337470402
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2010-Q3,100.363635125999
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2010-Q4,101.170438538846
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2011-Q1,100.734028613872
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2011-Q2,101.134887218833
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2011-Q3,101.661825662868
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2011-Q4,102.453499747396
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2012-Q1,102.88486643972
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2012-Q2,103.473168484736
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2012-Q3,103.823635756763
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2012-Q4,104.559927584398
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2013-Q1,105.154053075588
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2013-Q2,105.86040200658
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2013-Q3,106.3674369812
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2013-Q4,106.673656351229
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2014-Q1,107.897754702856
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2014-Q2,107.953418382803
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2014-Q3,108.694112440052
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2014-Q4,109.146655980408
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2015-Q1,111.882542890952
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2015-Q2,112.901084397708
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2015-Q3,113.367962810481
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2015-Q4,113.843890479163
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2016-Q1,114.290710534589
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2016-Q2,115.253056632267
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2016-Q3,115.783600727769
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2016-Q4,116.298392124839
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2017-Q1,116.621372875743
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2017-Q2,117.690925534331
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2017-Q3,118.273724740829
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2017-Q4,118.656929673989
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2018-Q1,119.050206714115
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2018-Q2,119.834790329805
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2018-Q3,120.243300586153
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2018-Q4,120.548337868952
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2019-Q1,121.803908294438
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2019-Q2,122.817314675322
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2019-Q3,123.542458633841
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2019-Q4,123.485451571122
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2020-Q1,124.876705845248
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2020-Q2,125.133806631618
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2020-Q3,125.469067382166
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2020-Q4,125.357417903083
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2021-Q1,128.233941211891
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2021-Q2,127.968324969338
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2021-Q3,127.802570903793
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2021-Q4,130.193313891208
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2022-Q1,126.798573762376
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2022-Q2,136.586487123614
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2022-Q3,136.070331138924
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2022-Q4,139.249726260624
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2023-Q1,136.799724259234
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2023-Q2,139.926577331974
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2023-Q3,143.543981315516
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2023-Q4,145.345302739533
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2024-Q1,143.58639172112
Q,MT,NGDP_D_SA_IX,0,2010,P3M,2024-Q2,144.596587948071
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1959-Q3,6.91884237156499
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1959-Q4,7.05616687571418
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1960-Q1,7.15516281282476
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1960-Q2,7.31571123687704
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1960-Q3,7.33826518109043
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1960-Q4,7.39951356357523
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1961-Q1,7.36518976435867
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1961-Q2,7.28032263363368
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1961-Q3,7.34698112100761
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1961-Q4,7.32549485421989
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1962-Q1,7.33827368859495
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1962-Q2,7.35550699479649
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1962-Q3,7.38740905351106
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1962-Q4,7.46126903874221
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1963-Q1,7.51058912113809
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1963-Q2,7.55343903508348
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1963-Q3,7.64296739985985
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1963-Q4,7.63881776771477
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1964-Q1,7.74182297468013
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1964-Q2,7.81318781716406
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1964-Q3,7.88411322947546
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1964-Q4,7.9134356802159
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1965-Q1,7.96407068513184
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1965-Q2,7.99382232708547
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1965-Q3,8.04470895127955
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1965-Q4,8.12158798581878
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1966-Q1,8.1922053167331
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1966-Q2,8.29137697986482
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1966-Q3,8.43259378285735
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1966-Q4,8.587717948539
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1967-Q1,8.55804226075261
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1967-Q2,8.63062295542029
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1967-Q3,8.60150563435108
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1967-Q4,8.69593033098876
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1968-Q1,8.90886064900893
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1968-Q2,8.79575095498885
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1968-Q3,8.93961181571829
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1968-Q4,9.0780341817999
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1969-Q1,9.26735673095177
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1969-Q2,9.3758570789532
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1969-Q3,9.56025841744397
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1969-Q4,9.57220687313311
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1970-Q1,9.60987740725885
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1970-Q2,9.78204296300213
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1970-Q3,9.86665297584038
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1970-Q4,9.98434514381496
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1971-Q1,10.2441321257787
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1971-Q2,10.4305348597116
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1971-Q3,10.5086178923334
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1971-Q4,10.5573563942977
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1972-Q1,10.8816022066805
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1972-Q2,11.0494022147847
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1972-Q3,11.259614959041
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1972-Q4,11.5133692155096
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1973-Q1,11.7845679131595
Q,AU,NGDP_D_SA_IX,0,2010,P3M,1973-Q2,12.3143745743215
